index,label
2998,3
2999,4
3000,3
3001,4
3002,4
3003,4
3004,4
3005,3
3006,4
3007,4
3008,3
3009,4
3010,4
3011,4
3012,4
3013,4
3014,4
3015,4
3016,3
3017,4
3018,3
3019,4
3020,4
3021,4
3022,4
3023,4
3024,4
3025,4
3026,4
3027,4
3028,4
3029,4
3030,4
3031,4
3032,4
3033,4
3034,4
3035,4
3036,4
3037,4
3038,4
3039,4
3040,4
3041,4
3042,4
3043,4
3044,4
3045,4
3046,4
3047,4
3048,4
3049,4
3050,4
3051,4
3052,4
3053,4
3054,4
3055,4
3056,4
3057,4
3058,4
3059,4
3060,4
3061,4
3062,4
3063,4
3064,4
3065,4
3066,4
3067,4
3068,4
3069,4
3070,4
3071,4
3072,4
3073,4
3074,4
3075,4
3076,4
3077,4
3078,4
3079,4
3080,4
3081,4
3082,4
3083,4
3084,4
3085,4
3086,4
3087,4
3088,4
3089,4
3090,4
3091,4
3092,4
3093,4
3094,4
3095,4
3096,4
3097,4
3098,4
3099,4
3100,4
3101,4
3102,4
3103,4
3104,4
3105,4
3106,4
3107,4
3108,4
3109,4
3110,1
3111,3
3112,4
3113,4
3114,4
3115,4
3116,4
3117,1
3118,4
3119,4
3120,4
3121,3
3122,4
3123,4
3124,4
3125,4
3126,4
3127,4
3128,4
3129,1
3130,1
3131,1
3132,1
3133,1
3134,1
3135,1
3136,1
3137,1
3138,3
3139,1
3140,3
3141,3
3142,1
3143,3
3144,3
3145,3
3146,3
3147,3
3148,4
3149,3
3150,3
3151,3
3152,4
3153,3
3154,3
3155,4
3156,3
3157,3
3158,4
3159,4
3160,3
3161,4
3162,3
3163,3
3164,3
3165,3
3166,3
3167,4
3168,4
3169,4
3170,4
3171,4
3172,4
3173,4
3174,4
3175,4
3176,3
3177,4
3178,4
3179,4
3180,4
3181,4
3182,3
3183,4
3184,3
3185,4
3186,4
3187,4
3188,3
3189,4
3190,4
3191,4
3192,4
3193,4
3194,4
3195,4
3196,4
3197,4
3198,4
3199,4
3200,4
3201,4
3202,4
3203,4
3204,4
3205,4
3206,4
3207,4
3208,4
3209,4
3210,4
3211,4
3212,4
3213,4
3214,4
3215,4
3216,4
3217,4
3218,4
3219,4
3220,4
3221,4
3222,4
3223,4
3224,4
3225,4
3226,4
3227,4
3228,4
3229,4
3230,1
3231,3
3232,4
3233,4
3234,1
3235,1
3236,1
3237,1
3238,1
3239,1
3240,1
3241,1
3242,1
3243,1
3244,1
3245,1
3246,1
3247,1
3248,1
3249,1
3250,1
3251,1
3252,1
3253,1
3254,1
3255,1
3256,1
3257,1
3258,1
3259,1
3260,3
3261,1
3262,1
3263,1
3264,1
3265,1
3266,1
3267,1
3268,1
3269,1
3270,1
3271,3
3272,1
3273,1
3274,1
3275,3
3276,3
3277,3
3278,3
3279,1
3280,3
3281,3
3282,3
3283,1
3284,3
3285,3
3286,3
3287,3
3288,3
3289,3
3290,3
3291,3
3292,3
3293,3
3294,3
3295,3
3296,3
3297,3
3298,3
3299,3
3300,3
3301,3
3302,3
3303,3
3304,3
3305,3
3306,3
3307,3
3308,3
3309,3
3310,3
3311,3
3312,3
3313,3
3314,3
3315,3
3316,3
3317,3
3318,3
3319,3
3320,3
3321,3
3322,3
3323,3
3324,3
3325,3
3326,3
3327,3
3328,3
3329,3
3330,4
3331,3
3332,3
3333,3
3334,4
3335,3
3336,3
3337,3
3338,3
3339,3
3340,3
3341,3
3342,3
3343,3
3344,3
3345,4
3346,4
3347,3
3348,4
3349,3
3350,3
3351,4
3352,3
3353,3
3354,3
3355,4
3356,3
3357,4
3358,3
3359,4
3360,4
3361,3
3362,3
3363,3
3364,4
3365,4
3366,4
3367,4
3368,4
3369,4
3370,4
3371,4
3372,3
3373,4
3374,4
3375,4
3376,3
3377,4
3378,3
3379,4
3380,4
3381,4
3382,4
3383,4
3384,3
3385,4
3386,4
3387,4
3388,4
3389,4
3390,4
3391,4
3392,4
3393,4
3394,4
3395,4
3396,4
3397,4
3398,4
3399,4
3400,4
3401,4
3402,4
3403,4
3404,4
3405,4
3406,4
3407,4
3408,1
3409,3
3410,4
3411,4
3412,4
3413,1
3414,3
3415,3
3416,4
3417,4
3418,4
3419,4
3420,3
3421,1
3422,3
3423,4
3424,4
3425,4
3426,3
3427,4
3428,4
3429,4
3430,4
3431,4
3432,4
3433,4
3434,1
3435,3
3436,4
3437,1
3438,3
3439,1
3440,1
3441,1
3442,1
3443,1
3444,1
3445,1
3446,1
3447,1
3448,1
3449,1
3450,1
3451,1
3452,1
3453,1
3454,1
3455,1
3456,1
3457,1
3458,1
3459,1
3460,1
3461,1
3462,1
3463,1
3464,1
3465,1
3466,1
3467,1
3468,1
3469,1
3470,1
3471,1
3472,1
3473,1
3474,1
3475,1
3476,1
3477,1
3478,1
3479,1
3480,1
3481,1
3482,1
3483,1
3484,1
3485,1
3486,1
3487,1
3488,1
3489,1
3490,1
3491,1
3492,1
3493,1
3494,1
3495,1
3496,1
3497,1
3498,3
3499,1
3500,1
3501,1
3502,1
3503,1
3504,1
3505,1
3506,1
3507,1
3508,1
3509,1
3510,1
3511,1
3512,1
3513,1
3514,1
3515,1
3516,1
3517,1
3518,1
3519,1
3520,1
3521,1
3522,1
3523,1
3524,1
3525,1
3526,1
3527,3
3528,1
3529,1
3530,1
3531,1
3532,1
3533,1
3534,3
3535,1
3536,1
3537,1
3538,1
3539,1
3540,1
3541,3
3542,1
3543,3
3544,1
3545,3
3546,1
3547,3
3548,3
3549,1
3550,1
3551,1
3552,1
3553,1
3554,1
3555,1
3556,1
3557,1
3558,1
3559,1
3560,1
3561,3
3562,3
3563,1
3564,1
3565,3
3566,3
3567,1
3568,3
3569,1
3570,1
3571,1
3572,1
3573,1
3574,1
3575,1
3576,3
3577,1
3578,3
3579,3
3580,3
3581,1
3582,1
3583,1
3584,1
3585,3
3586,1
3587,3
3588,1
3589,3
3590,3
3591,1
3592,3
3593,3
3594,3
3595,1
3596,1
3597,3
3598,3
3599,3
3600,3
3601,3
3602,3
3603,3
3604,1
3605,3
3606,3
3607,3
3608,3
3609,3
3610,3
3611,3
3612,3
3613,3
3614,3
3615,1
3616,3
3617,3
3618,3
3619,3
3620,1
3621,3
3622,3
3623,3
3624,1
3625,3
3626,3
3627,3
3628,3
3629,3
3630,3
3631,3
3632,3
3633,3
3634,3
3635,3
3636,3
3637,3
3638,1
3639,3
3640,3
3641,3
3642,3
3643,1
3644,3
3645,3
3646,3
3647,3
3648,3
3649,3
3650,3
3651,3
3652,3
3653,3
3654,3
3655,3
3656,3
3657,3
3658,3
3659,3
3660,3
3661,3
3662,3
3663,3
3664,3
3665,3
3666,3
3667,3
3668,3
3669,3
3670,3
3671,3
3672,3
3673,3
3674,3
3675,3
3676,3
3677,3
3678,3
3679,3
3680,3
3681,3
3682,3
3683,3
3684,3
3685,3
3686,3
3687,3
3688,3
3689,3
3690,3
3691,3
3692,3
3693,3
3694,3
3695,3
3696,3
3697,3
3698,3
3699,3
3700,3
3701,3
3702,3
3703,3
3704,3
3705,3
3706,3
3707,3
3708,3
3709,3
3710,3
3711,3
3712,3
3713,3
3714,3
3715,3
3716,3
3717,3
3718,3
3719,3
3720,3
3721,3
3722,3
3723,3
3724,3
3725,3
3726,3
3727,3
3728,3
3729,3
3730,3
3731,3
3732,3
3733,3
3734,3
3735,4
3736,4
3737,3
3738,4
3739,3
3740,3
3741,3
3742,3
3743,3
3744,3
3745,3
3746,3
3747,3
3748,4
3749,3
3750,3
3751,3
3752,3
3753,4
3754,3
3755,3
3756,3
3757,3
3758,4
3759,3
3760,3
3761,3
3762,3
3763,3
3764,3
3765,3
3766,4
3767,3
3768,3
3769,4
3770,3
3771,3
3772,3
3773,3
3774,3
3775,3
3776,3
3777,3
3778,4
3779,3
3780,4
3781,3
3782,4
3783,3
3784,3
3785,4
3786,3
3787,4
3788,3
3789,3
3790,4
3791,4
3792,4
3793,4
3794,3
3795,3
3796,4
3797,3
3798,3
3799,3
3800,4
3801,4
3802,3
3803,3
3804,4
3805,4
3806,3
3807,4
3808,3
3809,4
3810,3
3811,3
3812,4
3813,4
3814,3
3815,4
3816,4
3817,4
3818,4
3819,3
3820,4
3821,3
3822,4
3823,3
3824,4
3825,4
3826,4
3827,4
3828,4
3829,3
3830,4
3831,4
3832,4
3833,3
3834,4
3835,4
3836,4
3837,4
3838,4
3839,4
3840,4
3841,4
3842,4
3843,1
3844,4
3845,4
3846,4
3847,4
3848,4
3849,3
3850,4
3851,4
3852,1
3853,1
3854,1
3855,1
3856,3
3857,4
3858,1
3859,1
3860,1
3861,1
3862,1
3863,1
3864,3
3865,3
3866,3
3867,3
3868,3
3869,3
3870,3
3871,3
3872,3
3873,3
3874,4
3875,3
3876,3
3877,3
3878,3
3879,3
3880,3
3881,3
3882,3
3883,3
3884,3
3885,3
3886,3
3887,3
3888,3
3889,4
3890,3
3891,4
3892,3
3893,3
3894,3
3895,3
3896,3
3897,3
3898,3
3899,3
3900,4
3901,3
3902,3
3903,4
3904,3
3905,4
3906,4
3907,4
3908,3
3909,4
3910,4
3911,4
3912,4
3913,4
3914,4
3915,4
3916,4
3917,4
3918,4
3919,3
3920,4
3921,4
3922,4
3923,4
3924,4
3925,4
3926,4
3927,4
3928,4
3929,4
3930,4
3931,4
3932,4
3933,4
3934,4
3935,4
3936,4
3937,4
3938,4
3939,4
3940,4
3941,4
3942,4
3943,4
3944,4
3945,4
3946,4
3947,1
3948,1
3949,1
3950,1
3951,1
3952,1
3953,1
3954,1
3955,1
3956,1
3957,1
3958,1
3959,1
3960,1
3961,1
3962,1
3963,1
3964,1
3965,1
3966,3
3967,1
3968,1
3969,1
3970,1
3971,1
3972,1
3973,1
3974,1
3975,1
3976,1
3977,1
3978,1
3979,3
3980,1
3981,1
3982,1
3983,3
3984,1
3985,3
3986,3
3987,3
3988,3
3989,3
3990,3
3991,3
3992,3
3993,3
3994,3
3995,3
3996,3
3997,3
3998,3
3999,3
4000,3
4001,3
4002,3
4003,3
4004,3
4005,3
4006,3
4007,3
4008,3
4009,3
4010,3
4011,3
4012,3
4013,3
4014,3
4015,3
4016,3
4017,3
4018,3
4019,3
4020,3
4021,3
4022,3
4023,3
4024,3
4025,4
4026,3
4027,3
4028,3
4029,3
4030,3
4031,3
4032,3
4033,3
4034,3
4035,3
4036,3
4037,3
4038,3
4039,3
4040,3
4041,3
4042,3
4043,3
4044,3
4045,3
4046,3
4047,3
4048,4
4049,3
4050,3
4051,3
4052,3
4053,3
4054,4
4055,3
4056,3
4057,4
4058,3
4059,3
4060,4
4061,3
4062,4
4063,3
4064,4
4065,4
4066,4
4067,3
4068,4
4069,4
4070,4
4071,3
4072,4
4073,4
4074,3
4075,3
4076,3
4077,3
4078,4
4079,3
4080,4
4081,4
4082,3
4083,4
4084,4
4085,4
4086,3
4087,4
4088,3
4089,4
4090,3
4091,4
4092,4
4093,4
4094,4
4095,4
4096,4
4097,4
4098,4
4099,3
4100,4
4101,4
4102,4
4103,4
4104,4
4105,4
4106,4
4107,4
4108,4
4109,4
4110,4
4111,3
4112,4
4113,4
4114,4
4115,4
4116,4
4117,4
4118,4
4119,4
4120,3
4121,4
4122,4
4123,3
4124,4
4125,4
4126,4
4127,3
4128,4
4129,4
4130,4
4131,4
4132,4
4133,3
4134,4
4135,4
4136,4
4137,4
4138,4
4139,4
4140,4
4141,4
4142,4
4143,4
4144,4
4145,4
4146,4
4147,4
4148,4
4149,4
4150,4
4151,4
4152,4
4153,4
4154,4
4155,4
4156,4
4157,4
4158,4
4159,4
4160,4
4161,4
4162,4
4163,4
4164,4
4165,4
4166,1
4167,1
4168,1
4169,1
4170,1
4171,1
4172,1
4173,1
4174,1
4175,1
4176,1
4177,1
4178,3
4179,3
4180,1
4181,1
4182,3
4183,3
4184,3
4185,1
4186,3
4187,3
4188,3
4189,3
4190,3
4191,3
4192,3
4193,3
4194,3
4195,3
4196,3
4197,3
4198,3
4199,3
4200,3
4201,3
4202,4
4203,3
4204,3
4205,3
4206,3
4207,3
4208,3
4209,3
4210,3
4211,3
4212,4
4213,3
4214,3
4215,4
4216,4
4217,4
4218,4
4219,4
4220,4
4221,3
4222,3
4223,4
4224,4
4225,4
4226,4
4227,4
4228,4
4229,4
4230,4
4231,4
4232,4
4233,4
4234,4
4235,4
4236,4
4237,4
4238,4
4239,4
4240,4
4241,4
4242,4
4243,4
4244,4
4245,4
4246,4
4247,4
4248,4
4249,4
4250,4
4251,4
4252,4
4253,4
4254,1
4255,1
4256,1
4257,1
4258,3
4259,3
4260,4
4261,1
4262,3
4263,3
4264,3
4265,3
4266,3
4267,3
4268,3
4269,3
4270,4
4271,3
4272,4
4273,3
4274,4
4275,4
4276,4
4277,4
4278,4
4279,4
4280,4
4281,4
4282,1
4283,1
4284,0
4285,1
4286,0
4287,0
4288,0
4289,0
4290,0
4291,0
4292,0
4293,0
4294,0
4295,0
4296,0
4297,0
4298,0
4299,0
4300,0
4301,0
4302,0
4303,0
4304,0
4305,0
4306,0
4307,0
4308,0
4309,0
4310,0
4311,0
4312,0
4313,0
4314,0
4315,0
4316,0
4317,0
4318,0
4319,0
4320,0
4321,3
4322,0
4323,0
4324,0
4325,0
4326,0
4327,0
4328,0
4329,0
4330,0
4331,0
4332,0
4333,0
4334,0
4335,0
4336,0
4337,0
4338,0
4339,0
4340,0
4341,0
4342,0
4343,2
4344,3
4345,0
4346,0
4347,0
4348,0
4349,0
4350,0
4351,2
4352,0
4353,0
4354,0
4355,3
4356,0
4357,2
4358,2
4359,2
4360,0
4361,2
4362,2
4363,0
4364,2
4365,2
4366,2
4367,2
4368,2
4369,2
4370,2
4371,2
4372,2
4373,2
4374,2
4375,2
4376,2
4377,4
4378,2
4379,2
4380,2
4381,4
4382,2
4383,2
4384,4
4385,2
4386,2
4387,2
4388,2
4389,2
4390,2
4391,2
4392,2
4393,4
4394,2
4395,2
4396,4
4397,2
4398,3
4399,2
4400,1
4401,4
4402,4
4403,3
4404,3
4405,4
4406,3
4407,4
4408,4
4409,4
4410,4
4411,4
4412,4
4413,4
4414,4
4415,4
4416,1
4417,1
4418,3
4419,3
4420,3
4421,4
4422,4
4423,4
4424,4
4425,4
4426,4
4427,3
4428,0
4429,2
4430,2
4431,0
4432,0
4433,3
4434,0
4435,0
4436,0
4437,0
4438,0
4439,0
4440,0
4441,0
4442,0
4443,0
4444,0
4445,0
4446,0
4447,0
4448,0
4449,0
4450,0
4451,0
4452,0
4453,0
4454,0
4455,0
4456,0
4457,0
4458,0
4459,0
4460,0
4461,0
4462,0
4463,0
4464,0
4465,0
4466,0
4467,0
4468,0
4469,0
4470,0
4471,0
4472,0
4473,0
4474,0
4475,0
4476,0
4477,0
4478,0
4479,0
4480,0
4481,0
4482,0
4483,0
4484,0
4485,0
4486,0
4487,0
4488,0
4489,0
4490,0
4491,0
4492,0
4493,0
4494,0
4495,0
4496,0
4497,0
4498,0
4499,0
4500,0
4501,0
4502,0
4503,0
4504,0
4505,0
4506,0
4507,0
4508,2
4509,0
4510,0
4511,0
4512,0
4513,2
4514,0
4515,2
4516,0
4517,0
4518,2
4519,0
4520,0
4521,0
4522,0
4523,0
4524,0
4525,2
4526,0
4527,0
4528,2
4529,0
4530,0
4531,0
4532,0
4533,2
4534,2
4535,0
4536,2
4537,2
4538,2
4539,0
4540,2
4541,2
4542,2
4543,2
4544,2
4545,2
4546,2
4547,0
4548,2
4549,2
4550,2
4551,2
4552,2
4553,2
4554,2
4555,2
4556,2
4557,2
4558,2
4559,2
4560,2
4561,2
4562,2
4563,2
4564,0
4565,2
4566,2
4567,2
4568,2
4569,2
4570,2
4571,3
4572,3
4573,3
4574,3
4575,4
4576,3
4577,3
4578,1
4579,3
4580,3
4581,1
4582,3
4583,3
4584,3
4585,3
4586,1
4587,1
4588,3
4589,3
4590,3
4591,3
4592,4
4593,3
4594,1
4595,1
4596,1
4597,1
4598,1
4599,1
4600,0
4601,1
4602,0
4603,3
4604,3
4605,3
4606,0
4607,3
4608,3
4609,0
4610,3
4611,0
4612,3
4613,3
4614,0
4615,3
4616,0
4617,3
4618,3
4619,3
4620,3
4621,3
4622,3
4623,3
4624,3
4625,3
4626,3
4627,3
4628,3
4629,3
4630,3
4631,2
4632,3
4633,3
4634,0
4635,2
4636,2
4637,3
4638,3
4639,3
4640,3
4641,3
4642,3
4643,3
4644,4
4645,4
4646,4
4647,2
4648,3
4649,4
4650,2
4651,2
4652,3
4653,4
4654,2
4655,3
4656,4
4657,4
4658,4
4659,2
4660,4
4661,4
4662,2
4663,4
4664,2
4665,4
4666,4
4667,2
4668,2
4669,4
4670,2
4671,4
4672,0
4673,3
4674,3
4675,3
4676,3
4677,3
4678,3
4679,4
4680,4
4681,3
4682,4
4683,3
4684,0
4685,0
4686,0
4687,0
4688,0
4689,0
4690,2
4691,0
4692,2
4693,1
4694,1
4695,0
4696,0
4697,0
4698,0
4699,0
4700,2
4701,2
4702,0
4703,0
4704,0
4705,0
4706,0
4707,0
4708,0
4709,0
4710,0
4711,0
4712,0
4713,0
4714,0
4715,0
4716,0
4717,0
4718,0
4719,0
4720,0
4721,0
4722,0
4723,0
4724,0
4725,0
4726,0
4727,0
4728,0
4729,0
4730,0
4731,0
4732,2
4733,0
4734,0
4735,0
4736,0
4737,0
4738,2
4739,2
4740,2
4741,2
4742,2
4743,2
4744,2
4745,2
4746,2
4747,2
4748,0
4749,2
4750,2
4751,2
4752,2
4753,2
4754,2
4755,2
4756,2
4757,2
4758,2
4759,2
4760,2
4761,2
4762,2
4763,2
4764,2
4765,2
4766,2
4767,2
4768,2
4769,2
4770,0
4771,2
4772,2
4773,2
4774,2
4775,2
4776,2
4777,2
4778,2
4779,2
4780,2
4781,2
4782,2
4783,2
4784,2
4785,2
4786,2
4787,2
4788,0
4789,0
4790,0
4791,0
4792,0
4793,0
4794,0
4795,0
4796,0
4797,0
4798,0
4799,0
4800,0
4801,0
4802,0
4803,0
4804,0
4805,0
4806,0
4807,0
4808,0
4809,0
4810,0
4811,0
4812,0
4813,0
4814,0
4815,0
4816,0
4817,0
4818,0
4819,0
4820,0
4821,0
4822,0
4823,0
4824,0
4825,0
4826,0
4827,0
4828,0
4829,0
4830,0
4831,0
4832,0
4833,0
4834,0
4835,0
4836,0
4837,0
4838,0
4839,0
4840,0
4841,0
4842,0
4843,0
4844,0
4845,0
4846,0
4847,0
4848,0
4849,0
4850,0
4851,0
4852,0
4853,0
4854,0
4855,0
4856,0
4857,0
4858,0
4859,0
4860,0
4861,0
4862,0
4863,0
4864,0
4865,0
4866,0
4867,0
4868,0
4869,0
4870,0
4871,0
4872,0
4873,0
4874,0
4875,0
4876,0
4877,0
4878,0
4879,0
4880,0
4881,0
4882,0
4883,0
4884,0
4885,0
4886,0
4887,0
4888,0
4889,0
4890,0
4891,0
4892,0
4893,0
4894,0
4895,0
4896,0
4897,0
4898,0
4899,0
4900,0
4901,0
4902,0
4903,0
4904,0
4905,0
4906,0
4907,0
4908,0
4909,0
4910,0
4911,0
4912,0
4913,0
4914,0
4915,0
4916,0
4917,0
4918,0
4919,0
4920,0
4921,0
4922,0
4923,0
4924,0
4925,0
4926,0
4927,0
4928,0
4929,0
4930,0
4931,0
4932,0
4933,0
4934,0
4935,0
4936,0
4937,0
4938,0
4939,0
4940,0
4941,0
4942,0
4943,0
4944,0
4945,2
4946,0
4947,0
4948,0
4949,0
4950,0
4951,0
4952,0
4953,0
4954,0
4955,2
4956,2
4957,2
4958,0
4959,0
4960,2
4961,0
4962,0
4963,2
4964,2
4965,0
4966,2
4967,2
4968,2
4969,2
4970,0
4971,0
4972,2
4973,2
4974,2
4975,2
4976,2
4977,2
4978,2
4979,2
4980,2
4981,2
4982,2
4983,2
4984,2
4985,2
4986,2
4987,2
4988,2
4989,2
4990,2
4991,2
4992,2
4993,2
4994,2
4995,2
4996,2
4997,2
4998,2
4999,2
5000,2
5001,2
5002,2
5003,2
5004,2
5005,2
5006,0
5007,0
5008,0
5009,0
5010,0
5011,0
5012,0
5013,0
5014,0
5015,0
5016,0
5017,0
5018,0
5019,2
5020,0
5021,0
5022,0
5023,0
5024,0
5025,0
5026,0
5027,0
5028,0
5029,0
5030,0
5031,0
5032,0
5033,0
5034,0
5035,2
5036,0
5037,0
5038,0
5039,0
5040,0
5041,0
5042,0
5043,0
5044,0
5045,0
5046,0
5047,0
5048,0
5049,0
5050,0
5051,0
5052,0
5053,0
5054,0
5055,0
5056,0
5057,0
5058,0
5059,0
5060,0
5061,0
5062,0
5063,0
5064,0
5065,0
5066,0
5067,0
5068,0
5069,0
5070,0
5071,0
5072,0
5073,0
5074,0
5075,0
5076,0
5077,0
5078,0
5079,0
5080,0
5081,0
5082,0
5083,0
5084,0
5085,0
5086,0
5087,2
5088,0
5089,0
5090,0
5091,0
5092,0
5093,0
5094,0
5095,0
5096,0
5097,0
5098,0
5099,0
5100,0
5101,0
5102,0
5103,0
5104,0
5105,0
5106,0
5107,0
5108,0
5109,2
5110,0
5111,0
5112,0
5113,0
5114,0
5115,0
5116,0
5117,0
5118,0
5119,0
5120,0
5121,0
5122,0
5123,0
5124,0
5125,0
5126,0
5127,0
5128,0
5129,0
5130,0
5131,0
5132,0
5133,2
5134,0
5135,0
5136,0
5137,0
5138,0
5139,0
5140,0
5141,0
5142,0
5143,0
5144,0
5145,0
5146,0
5147,0
5148,0
5149,0
5150,0
5151,0
5152,0
5153,0
5154,0
5155,0
5156,0
5157,2
5158,0
5159,0
5160,0
5161,0
5162,0
5163,0
5164,0
5165,0
5166,0
5167,0
5168,0
5169,0
5170,2
5171,0
5172,2
5173,0
5174,0
5175,0
5176,0
5177,0
5178,0
5179,0
5180,0
5181,0
5182,0
5183,0
5184,2
5185,2
5186,0
5187,0
5188,2
5189,0
5190,0
5191,2
5192,0
5193,2
5194,2
5195,0
5196,0
5197,0
5198,0
5199,2
5200,2
5201,0
5202,2
5203,0
5204,0
5205,0
5206,0
5207,0
5208,0
5209,2
5210,2
5211,0
5212,0
5213,2
5214,2
5215,0
5216,0
5217,0
5218,2
5219,2
5220,2
5221,0
5222,2
5223,2
5224,0
5225,0
5226,2
5227,0
5228,2
5229,2
5230,2
5231,2
5232,0
5233,0
5234,2
5235,0
5236,2
5237,2
5238,2
5239,0
5240,0
5241,0
5242,2
5243,2
5244,0
5245,2
5246,2
5247,2
5248,2
5249,0
5250,2
5251,2
5252,0
5253,0
5254,2
5255,2
5256,2
5257,0
5258,0
5259,0
5260,2
5261,0
5262,0
5263,2
5264,0
5265,2
5266,2
5267,2
5268,0
5269,2
5270,2
5271,2
5272,2
5273,0
5274,2
5275,2
5276,0
5277,2
5278,2
5279,2
5280,2
5281,2
5282,2
5283,2
5284,2
5285,2
5286,2
5287,2
5288,2
5289,0
5290,2
5291,0
5292,2
5293,0
5294,2
5295,0
5296,2
5297,2
5298,2
5299,2
5300,2
5301,2
5302,0
5303,2
5304,2
5305,2
5306,2
5307,0
5308,0
5309,2
5310,2
5311,2
5312,2
5313,2
5314,2
5315,2
5316,0
5317,2
5318,2
5319,2
5320,0
5321,2
5322,2
5323,2
5324,2
5325,2
5326,2
5327,2
5328,2
5329,0
5330,2
5331,2
5332,2
5333,2
5334,2
5335,2
5336,2
5337,2
5338,0
5339,2
5340,2
5341,0
5342,2
5343,0
5344,2
5345,2
5346,2
5347,2
5348,2
5349,2
5350,2
5351,2
5352,2
5353,2
5354,2
5355,2
5356,2
5357,2
5358,2
5359,2
5360,2
5361,2
5362,2
5363,2
5364,2
5365,2
5366,2
5367,2
5368,2
5369,2
5370,2
5371,2
5372,2
5373,2
5374,2
5375,2
5376,2
5377,2
5378,2
5379,2
5380,0
5381,2
5382,2
5383,2
5384,2
5385,0
5386,2
5387,2
5388,2
5389,2
5390,2
5391,2
5392,2
5393,2
5394,2
5395,2
5396,2
5397,2
5398,2
5399,2
5400,2
5401,2
5402,2
5403,2
5404,2
5405,2
5406,2
5407,2
5408,2
5409,2
5410,2
5411,2
5412,2
5413,2
5414,2
5415,2
5416,2
5417,2
5418,2
5419,2
5420,2
5421,2
5422,2
5423,2
5424,2
5425,2
5426,2
5427,2
5428,2
5429,2
5430,2
5431,2
5432,2
5433,2
5434,2
5435,2
5436,2
5437,2
5438,2
5439,2
5440,2
5441,2
5442,2
5443,2
5444,2
5445,2
5446,2
5447,2
5448,2
5449,2
5450,2
5451,2
5452,2
5453,2
5454,2
5455,2
5456,2
5457,2
5458,2
5459,2
5460,2
5461,2
5462,2
5463,2
5464,2
5465,2
5466,2
5467,2
5468,2
5469,2
5470,2
5471,2
5472,2
5473,2
5474,2
5475,2
5476,2
5477,2
5478,2
5479,2
5480,2
5481,2
5482,2
5483,2
5484,2
5485,2
5486,2
5487,2
5488,2
5489,2
5490,2
5491,2
5492,2
5493,2
5494,2
5495,2
5496,2
5497,2
5498,2
5499,2
5500,2
5501,2
5502,2
5503,2
5504,2
5505,2
5506,2
5507,2
5508,2
5509,2
5510,2
5511,2
5512,2
5513,2
5514,2
5515,2
5516,2
5517,2
5518,2
5519,2
5520,2
5521,2
5522,2
5523,2
5524,2
5525,2
5526,2
5527,2
5528,2
5529,2
5530,2
5531,2
5532,2
5533,2
5534,2
5535,2
5536,2
5537,2
5538,2
5539,2
5540,2
5541,2
5542,2
5543,2
5544,2
5545,2
5546,2
5547,2
5548,2
5549,2
5550,2
5551,2
5552,2
5553,2
5554,2
5555,2
5556,2
5557,2
5558,2
5559,2
5560,2
5561,2
5562,2
5563,2
5564,2
5565,2
5566,2
5567,2
5568,2
5569,2
5570,2
5571,2
5572,2
5573,2
5574,2
5575,2
5576,2
5577,2
5578,2
5579,2
5580,2
5581,2
5582,2
5583,2
5584,2
5585,2
5586,2
5587,2
5588,2
5589,2
5590,2
5591,2
5592,2
5593,2
5594,2
5595,2
5596,2
5597,2
5598,2
5599,2
5600,2
5601,2
5602,2
5603,2
5604,2
5605,2
5606,2
5607,2
5608,2
5609,2
5610,2
5611,2
5612,2
5613,2
5614,2
5615,2
5616,2
5617,2
5618,2
5619,2
5620,2
5621,2
5622,2
5623,2
5624,2
5625,2
5626,2
5627,2
5628,2
5629,2
5630,2
5631,2
5632,2
5633,2
5634,2
5635,2
5636,2
5637,2
5638,2
5639,2
5640,2
5641,2
5642,2
5643,2
5644,2
5645,2
5646,2
5647,2
5648,2
5649,2
5650,2
5651,2
5652,2
5653,2
5654,2
5655,2
5656,2
5657,2
5658,2
5659,2
5660,2
5661,2
5662,2
5663,2
5664,2
5665,2
5666,2
5667,2
5668,2
5669,2
5670,2
5671,2
5672,2
5673,2
5674,2
5675,2
5676,2
5677,2
5678,2
5679,2
5680,2
5681,2
5682,2
5683,2
5684,2
5685,2
5686,2
5687,2
5688,2
5689,2
5690,2
5691,2
5692,2
5693,2
5694,2
5695,2
5696,2
5697,2
5698,2
5699,2
5700,2
5701,2
5702,2
5703,2
5704,2
5705,2
5706,2
5707,2
5708,2
5709,2
5710,2
5711,2
5712,2
5713,2
5714,2
5715,2
5716,2
5717,2
5718,2
5719,2
5720,2
5721,2
5722,2
5723,2
5724,2
5725,2
5726,2
5727,2
5728,2
5729,2
5730,2
5731,2
5732,2
5733,2
5734,2
5735,2
5736,2
5737,2
5738,2
5739,2
5740,2
5741,2
5742,2
5743,2
5744,2
5745,2
5746,2
5747,2
5748,2
5749,2
5750,2
5751,2
5752,2
5753,2
5754,2
5755,2
5756,2
5757,2
5758,2
5759,2
5760,2
5761,2
5762,2
5763,2
5764,2
5765,2
5766,2
5767,2
5768,2
5769,2
5770,2
5771,2
5772,2
5773,2
5774,2
5775,2
5776,2
5777,2
5778,2
5779,2
5780,2
5781,2
5782,2
5783,2
5784,2
5785,2
5786,2
5787,2
5788,2
5789,2
5790,2
5791,2
5792,2
5793,2
5794,2
5795,2
5796,2
